"name","variation","diy","buy","sell","color_1","color_2","size","source","source_notes","seasonal_availability","mannequin_piece","version","style","label_themes","villager_equippable","catalog","filename","internal_id","unique_entry_id"
"floral lace skirt","Green","No","1320",330.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; fairy tale; formal; party; vacation","No","For sale","BottomsTexSkirtBoxLace5",11653.0,"xze362wgyGn26qr5p"
"floral lace skirt","Purple","No","1320",330.0,"Purple","Purple","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; fairy tale; formal; party; vacation","No","For sale","BottomsTexSkirtBoxLace6",11654.0,"nGeDMCqd44re2bgPn"
"floral lace skirt","Black","No","1320",330.0,"Black","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; fairy tale; formal; party; vacation","No","For sale","BottomsTexSkirtBoxLace7",11655.0,"HCxGmyoHRzEp9ZeBi"
"floral skirt","Light blue","No","1100",275.0,"Light blue","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; fairy tale; comfy; vacation","No","For sale","BottomsTexSkirtLongFlower0",5925.0,"uvcRyALs8z7DoxquB"
"floral skirt","Yellow","No","1100",275.0,"Yellow","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Elegant","everyday; fairy tale; comfy; vacation","No","For sale","BottomsTexSkirtLongFlower1",8755.0,"hjXuE9nJSJqpiKpGZ"
"floral skirt","Pink","No","1100",275.0,"Pink","Purple","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; fairy tale; comfy; vacation","No","For sale","BottomsTexSkirtLongFlower2",8756.0,"d6ACYF3PCoekDK6Y2"
"football pants","Green","No","980",245.0,"Green","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","No","For sale","BottomsTexPantsNormalAmericanfootball0",9844.0,"i46kykKLdRQfv3fYD"
"football pants","White","No","980",245.0,"White","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","No","For sale","BottomsTexPantsNormalAmericanfootball1",12059.0,"uvft6mzMCCXgEG8qq"
"football pants","Yellow","No","980",245.0,"Yellow","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","No","For sale","BottomsTexPantsNormalAmericanfootball2",12060.0,"eDDRfF8i5HCRheX2c"
"football pants","Berry red","No","980",245.0,"Red","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","No","For sale","BottomsTexPantsNormalAmericanfootball3",12061.0,"7C2Drte5pnG4HWur3"
"football pants","Blue","No","980",245.0,"Blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","No","For sale","BottomsTexPantsNormalAmericanfootball4",12062.0,"5QFQRHGHvKfrGBR9P"
"football pants","Turquoise","No","980",245.0,"Green","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","No","For sale","BottomsTexPantsNormalAmericanfootball5",12063.0,"fZAgtpoSTH3WdpbL3"
"football pants","Red","No","980",245.0,"Red","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","No","For sale","BottomsTexPantsNormalAmericanfootball6",12064.0,"2medp8KJqhz6Hw5mY"
"football pants","Black","No","980",245.0,"Black","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; work","No","For sale","BottomsTexPantsNormalAmericanfootball7",12065.0,"SYWWn8sDx8HYcWq7g"
"formal shorts","White","No","840",210.0,"White","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Simple","everyday; formal; outdoorsy; vacation","No","For sale","BottomsTexPantsHalfFormal0",4372.0,"sSaK6D3uiSjFGcAj7"
"formal shorts","Navy blue","No","840",210.0,"Blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal; outdoorsy; vacation","No","For sale","BottomsTexPantsHalfFormal1",9092.0,"BpHfoBBwXQ9sLTnX3"
"formal shorts","Pink","No","840",210.0,"Pink","Pink","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal; outdoorsy; vacation","No","For sale","BottomsTexPantsHalfFormal2",9093.0,"4uFHmdDXq48yrb9C6"
"formal shorts","Light blue","No","840",210.0,"Light blue","Light blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal; outdoorsy; vacation","No","For sale","BottomsTexPantsHalfFormal3",9094.0,"CTYcXMeRYW8vhCWCX"
"formal shorts","Yellow","No","840",210.0,"Yellow","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal; outdoorsy; vacation","No","For sale","BottomsTexPantsHalfFormal4",9095.0,"xWcqCJyKrQXjWMP9J"
"formal shorts","Purple","No","840",210.0,"Purple","Purple","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal; outdoorsy; vacation","No","For sale","BottomsTexPantsHalfFormal5",9096.0,"B9jyFZD7bCa4wbctA"
"formal shorts","Lime","No","840",210.0,"Green","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal; outdoorsy; vacation","No","For sale","BottomsTexPantsHalfFormal6",9097.0,"fCpCZoJQqTBfYLuCJ"
"formal shorts","Beige","No","840",210.0,"Beige","Beige","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal; outdoorsy; vacation","No","For sale","BottomsTexPantsHalfFormal7",9098.0,"FzZ65NjiwFekCsaBZ"
"frilly pants","Yellow","No","1200",300.0,"Yellow","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexPantsWideFrilled0",4369.0,"jjeTpSRC3v7tGa9Ee"
"frilly pants","Mint","No","1200",300.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexPantsWideFrilled1",9274.0,"4af3KswsDdeZe4dRY"
"frilly pants","Pink","No","1200",300.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexPantsWideFrilled2",9275.0,"GtwnvbEyK2jaZJGAS"
"frilly pants","Blue","No","1200",300.0,"Light blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexPantsWideFrilled3",9276.0,"Yop2kKQ7gCv8sqtdB"
"frilly pants","Orange","No","1200",300.0,"Orange","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexPantsWideFrilled4",9277.0,"iPsftEvdnvDJsxNHG"
"frilly skirt","Pink","No","1100",275.0,"Pink","Pink","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday; fairy tale; party; comfy; theatrical","No","For sale","BottomsTexSkirtAlineFrilled0",4410.0,"XF4SPyL6LTtxkSYzh"
"frilly skirt","Blue","No","1100",275.0,"Blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday; fairy tale; party; comfy; theatrical","No","For sale","BottomsTexSkirtAlineFrilled1",8785.0,"fG8cCuBmuJhb58M3h"
"frilly skirt","Green","No","1100",275.0,"Green","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Cute","everyday; fairy tale; party; comfy; theatrical","No","For sale","BottomsTexSkirtAlineFrilled2",8786.0,"rBjtXPf5yoDFQKtMh"
"frilly skirt","Orange","No","1100",275.0,"Orange","Orange","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday; fairy tale; party; comfy; theatrical","No","For sale","BottomsTexSkirtAlineFrilled3",8787.0,"vqmrggC7MyvNCDLue"
"frilly skirt","Purple","No","1100",275.0,"Purple","Purple","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday; fairy tale; party; comfy; theatrical","No","For sale","BottomsTexSkirtAlineFrilled4",8788.0,"3mwCvp9coRcP3ZK5z"
"frilly skirt","Gray","No","1100",275.0,"Gray","Gray","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday; fairy tale; party; comfy; theatrical","No","For sale","BottomsTexSkirtAlineFrilled5",8789.0,"WTKQPCEJmEDGBJSCH"
"frilly sweatpants","Blue","No","880",220.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday","No","For sale","BottomsTexPantsNormalSweatfrill0",5416.0,"9aE5tW8ijGHNp7sEw"
"frilly sweatpants","Pink","No","880",220.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday","No","For sale","BottomsTexPantsNormalSweatfrill1",8798.0,"goWwi5zjd3suWSKmX"
"frilly sweatpants","Mint","No","880",220.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday","No","For sale","BottomsTexPantsNormalSweatfrill2",8799.0,"pZc6YBKqvipn62ZZC"
"frilly sweatpants","Orange","No","880",220.0,"Orange","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday","No","For sale","BottomsTexPantsNormalSweatfrill3",8800.0,"hZDnrbAHvhQzzDuit"
"frilly sweatpants","Purple","No","880",220.0,"Purple","Purple","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday","No","For sale","BottomsTexPantsNormalSweatfrill4",8801.0,"NJr5LGf6JRotcEcju"
"frilly sweatpants","Gray","No","880",220.0,"Gray","Gray","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday","No","For sale","BottomsTexPantsNormalSweatfrill5",8802.0,"frvFycyZzLin2rGxb"
"fringe skirt","Camel","No","1560",390.0,"Beige","Beige","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexSkirtBoxFringe0",4307.0,"ZsgocY2maGNpqGaxw"
"fringe skirt","Black","No","1560",390.0,"Black","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexSkirtBoxFringe1",10191.0,"mv5Rh3qBvhEj2LArH"
"fringe skirt","White","No","1560",390.0,"White","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexSkirtBoxFringe2",10192.0,"mN2dwus9NspsZXqn2"
"fringe skirt","Blue","No","1560",390.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexSkirtBoxFringe3",10193.0,"6dsgCKFzdoeKMdFru"
"fringe skirt","Yellow","No","1560",390.0,"Yellow","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexSkirtBoxFringe4",10194.0,"8pemxX4SBT8KxNZj2"
"fringe skirt","Green","No","1560",390.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexSkirtBoxFringe5",10195.0,"x7o3AYtAqmhXd2cCH"
"fringe skirt","Berry red","No","1560",390.0,"Red","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; vacation","No","For sale","BottomsTexSkirtBoxFringe6",10196.0,"pQv6HTgKnKe8M5QiH"
"gaucho pants","Gray","No","880",220.0,"Gray","Gray","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","formal; work","No","For sale","BottomsTexPantsWideGaucho0",4299.0,"ucvJL5YFCQ9o2x2dM"
"gaucho pants","Brown","No","880",220.0,"Brown","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","formal; work","No","For sale","BottomsTexPantsWideGaucho1",9266.0,"o8D49zpNWMuHKGtEN"
"gaucho pants","Avocado","No","880",220.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","formal; work","No","For sale","BottomsTexPantsWideGaucho2",9267.0,"jy7chTg2aJBN4eF8S"
"gaucho pants","Pink","No","880",220.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","formal; work","No","For sale","BottomsTexPantsWideGaucho3",9268.0,"HFPGpyH83SfaZ4wXy"
"gaucho pants","Blue","No","880",220.0,"Light blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","formal; work","No","For sale","BottomsTexPantsWideGaucho4",9269.0,"6zr7iP6iYPdwWKo3Y"
"geometric-print pants","Blue","No","1040",260.0,"Blue","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy; vacation","No","For sale","BottomsTexPantsNormalChimayo0",5795.0,"KnvsHTwKxnp4sbGyF"
"geometric-print pants","Red","No","1040",260.0,"Red","Beige","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy; vacation","No","For sale","BottomsTexPantsNormalChimayo1",9189.0,"EXahMofijrzoK7d4k"
"geometric-print pants","Brown","No","1040",260.0,"Brown","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy; vacation","No","For sale","BottomsTexPantsNormalChimayo2",9190.0,"XD7h2WiQxjHB9YL5q"
"geometric-print pants","Navy blue","No","1040",260.0,"Black","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy; vacation","No","For sale","BottomsTexPantsNormalChimayo3",9191.0,"Ba59zqpnxnoinpvA2"
"geometric-print pants","Orange","No","1040",260.0,"Orange","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy; vacation","No","For sale","BottomsTexPantsNormalChimayo4",9192.0,"6ihFndRxfynQpC5oe"
"gingham picnic skirt","Red","No","880",220.0,"Red","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexSkirtAlineGingham0",3319.0,"n3xXsiZ8hEZRPWYMm"
"gingham picnic skirt","Green","No","880",220.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexSkirtAlineGingham1",12192.0,"F4gsJR6jMnfM3Eqo8"
"gingham picnic skirt","Blue","No","880",220.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexSkirtAlineGingham2",12193.0,"oKFbmrtXNgtiTFwvn"
"gingham picnic skirt","Gray","No","880",220.0,"Black","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexSkirtAlineGingham3",12194.0,"358kKFuPBqMSY6upv"
"gingham picnic skirt","Orange","No","880",220.0,"Orange","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexSkirtAlineGingham4",12195.0,"CXMT6SazYkYDRCGAB"
"gingham picnic skirt","Pink","No","880",220.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexSkirtAlineGingham5",12196.0,"nXgpyJEQxqSW9uW4r"
"gingham picnic skirt","Purple","No","880",220.0,"Purple","Purple","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexSkirtAlineGingham6",12197.0,"uX8Ar954vSF79YCuX"
