"name","variation","diy","buy","sell","color_1","color_2","size","miles_price","source","source_notes","seasonal_availability","mannequin_piece","version","style","label_themes","villager_equippable","catalog","filename","internal_id","unique_entry_id"
"down jacket","Red","No","1120",280.0,"Red","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLDownjacket2",8309.0,"zFkodsTyjRR5KhAWc"
"down jacket","White","No","1120",280.0,"White","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLDownjacket3",8310.0,"bug5x399raaQJMBfc"
"down jacket","Green","No","1120",280.0,"Green","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLDownjacket4",8311.0,"FHNcfer97tNSwEP4k"
"down jacket","Yellow","No","1120",280.0,"Yellow","Yellow","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLDownjacket5",8312.0,"x8rLNy5SaYDfkoLBC"
"down jacket","Orange","No","1120",280.0,"Orange","Orange","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLDownjacket6",8313.0,"trHwCjrin99NECa5E"
"down jacket","Lime","No","1120",280.0,"Green","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLDownjacket7",8314.0,"Dbzx8w3zjmdf9oTad"
"down ski jacket","Red & yellow","No","1680",420.0,"Red","Yellow","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopOuterLSkidown0",4735.0,"E5BDtcZ3d2SorxBwt"
"down ski jacket","Blue & green","No","1680",420.0,"Blue","Green","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","Yes","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopOuterLSkidown1",8334.0,"H5TjQxYanEBbPrp92"
"down ski jacket","Navy & blue","No","1680",420.0,"Blue","Light blue","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopOuterLSkidown2",8335.0,"JP4jdFRdHfjAxvw5s"
"down ski jacket","Navy & red","No","1680",420.0,"Blue","Red","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopOuterLSkidown3",8336.0,"S93NjqjcSsinW7vGy"
"dragon jacket","NA","No","2000",500.0,"Black","Yellow","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","Yes","1.0.0","Active","outdoorsy","Yes","For sale","TopsTexTopOuterLSukajandragonBlack",3256.0,"P87yK7fWJs6bj6TYg"
"dreamy sweater","Pink","No","1440",360.0,"Pink","Light blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; comfy","Yes","For sale","TopsTexTopOuterLYumekawa0",3635.0,"enm7L67ic3tGrgnbX"
"dreamy sweater","Blue","No","1440",360.0,"Blue","Purple","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; comfy","Yes","For sale","TopsTexTopOuterLYumekawa1",8001.0,"7m4fHzDm6QzyCdReb"
"dress shirt","White","No","560",140.0,"White","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal; work","Yes","For sale","TopsTexTopYshirtsLStandard0",2823.0,"dDtpewbT3ZAXinyPA"
"dress shirt","Gray","No","560",140.0,"Gray","Gray","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal; work","Yes","For sale","TopsTexTopYshirtsLStandard1",8337.0,"kEa65RHQj8m2e45iW"
"dress shirt","Mint","No","560",140.0,"Green","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal; work","Yes","For sale","TopsTexTopYshirtsLStandard2",8338.0,"mQqbQPJKfgqGHwDxj"
"dress shirt","Pink","No","560",140.0,"Pink","Pink","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal; work","Yes","For sale","TopsTexTopYshirtsLStandard3",8339.0,"RBXCCu5J2bqSBt3AT"
"dress shirt","Blue","No","560",140.0,"Blue","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal; work","Yes","For sale","TopsTexTopYshirtsLStandard4",8340.0,"L88LYrMAXuKeyAA5Y"
"earbuds combo","Brown","No","1400",350.0,"Brown","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Cool","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLEarphone0",4610.0,"TAqWXoLXei58ghDxY"
"earbuds combo","Green","No","1400",350.0,"Green","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLEarphone1",8407.0,"Z5EPZbr42inQuqMF7"
"earbuds combo","Blue","No","1400",350.0,"Blue","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLEarphone2",8408.0,"xyaJkC2hXewt3EgwR"
"earbuds combo","Yellow","No","1400",350.0,"Yellow","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLEarphone3",8409.0,"tBS9Afmch8GoiZyNf"
"eight-ball tee","NA","No","560",140.0,"Black","White","1x1","NA","Nook Shopping Catalog",,"All Year","No","1.0.0","Active","everyday; comfy","Yes","For sale","TopsTexTopTshirtsHNumberball8",3325.0,"aGNGuPAvfzWYZyFXB"
"emblem blazer","Green","No","1960",490.0,"Green","Red","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal","Yes","For sale","TopsTexTopYshirtsLBlazer0",3269.0,"McjR5xxmfs7XvcAzp"
"emblem blazer","Navy blue","No","1960",490.0,"Blue","Blue","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal","Yes","For sale","TopsTexTopYshirtsLBlazer1",8109.0,"gy9DWXDAexJYDrewK"
"emblem blazer","Beige","No","1960",490.0,"Brown","Green","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal","Yes","For sale","TopsTexTopYshirtsLBlazer2",8110.0,"TGS8o5dMpySdP32ZD"
"emblem blazer","Berry red","No","1960",490.0,"Red","Pink","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal","Yes","For sale","TopsTexTopYshirtsLBlazer3",8111.0,"2DXpovF8mqLzFsrEW"
"embroidered tank","Red","No","960",240.0,"Red","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; comfy; vacation","Yes","For sale","TopsTexTopTshirtsNEmbroidery0",5441.0,"9DzqH7aMSv95fJKRi"
"embroidered tank","Purple","No","960",240.0,"Purple","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; comfy; vacation","Yes","For sale","TopsTexTopTshirtsNEmbroidery1",8090.0,"hYZdoywEYD2xwiy9f"
"embroidered tank","Blue","No","960",240.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; comfy; vacation","Yes","For sale","TopsTexTopTshirtsNEmbroidery2",8091.0,"2K72KeAGyAKbedWiT"
"embroidered tank","Pink","No","960",240.0,"Pink","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; comfy; vacation","Yes","For sale","TopsTexTopTshirtsNEmbroidery3",8092.0,"W5CLaXunDqKhGgf35"
"embroidered tank","Green","No","960",240.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; comfy; vacation","Yes","For sale","TopsTexTopTshirtsNEmbroidery4",8093.0,"2Chdb8nsWRDZ7CkMT"
"embroidered tank","Beige","No","960",240.0,"Orange","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; comfy; vacation","Yes","For sale","TopsTexTopTshirtsNEmbroidery5",8094.0,"JFwe4zXwigsMto5jB"
"embroidered tank","Navy blue","No","960",240.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; comfy; vacation","Yes","For sale","TopsTexTopTshirtsNEmbroidery6",8095.0,"6irGeSdqQsYeMi5vr"
"energetic sweater","Yellow","No","960",240.0,"Yellow","Light blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopYshirtsLKids0",5262.0,"b73ao3rF3oavR8z4N"
"energetic sweater","Light blue","No","960",240.0,"Light blue","Pink","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopYshirtsLKids1",7636.0,"E6ALXxWpkw9utQtdC"
"energetic sweater","Purple","No","960",240.0,"Purple","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopYshirtsLKids2",7637.0,"FS6rPfKWZk6erLJ9S"
"energetic sweater","Pink","No","960",240.0,"Pink","Yellow","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopYshirtsLKids3",7638.0,"npAHqkah6boHyWapW"
"explorer shirt","Camel","No","1120",280.0,"Beige","Orange","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Active","outdoorsy; work","Yes","For sale","TopsTexTopYshirtsHExplorer0",3264.0,"mafpBag6Kcdxw3zpb"
"explorer shirt","Avocado","No","1120",280.0,"Green","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; work","Yes","For sale","TopsTexTopYshirtsHExplorer1",9431.0,"38yGvATTz5s8nD6fk"
"explorer shirt","Beige","No","1120",280.0,"Gray","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; work","Yes","For sale","TopsTexTopYshirtsHExplorer2",9432.0,"m2Jz8dTEe675cwCFg"
"explorer shirt","Blue","No","1120",280.0,"Blue","Yellow","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; work","Yes","For sale","TopsTexTopYshirtsHExplorer3",9433.0,"2FszT8afYqxji5xW3"
"faux-hair sweater","Red","No","1200",300.0,"Red","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","Yes","1.0.0","Cool","comfy","Yes","For sale","TopsTexTopOuterLMohair0",4417.0,"j9z6bwxTqZqSpEEbs"
"faux-hair sweater","White","No","1200",300.0,"White","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cool","comfy","Yes","For sale","TopsTexTopOuterLMohair1",7648.0,"ov6EXHn8MFDMPWEbr"
"faux-shearling coat","Beige","No","1680",420.0,"Beige","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Elegant","everyday; outdoorsy","Yes","For sale","TopsTexTopCoatLMouton0",3222.0,"WpjniGSpQzK38nX3q"
"faux-shearling coat","Pink","No","1680",420.0,"Pink","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","Yes","1.0.0","Elegant","everyday; outdoorsy","Yes","For sale","TopsTexTopCoatLMouton1",9222.0,"NhSEgskn7iX97xigX"
"faux-shearling coat","Green","No","1680",420.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Elegant","everyday; outdoorsy","Yes","For sale","TopsTexTopCoatLMouton2",9223.0,"qCcxbbyokkZbCStbz"
"faux-shearling coat","Black","No","1680",420.0,"Black","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Elegant","everyday; outdoorsy","Yes","For sale","TopsTexTopCoatLMouton3",9224.0,"TgjdjQK3v8FWQ2Jpq"
"faux-shearling coat","Gray","No","1680",420.0,"Gray","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Elegant","everyday; outdoorsy","Yes","For sale","TopsTexTopCoatLMouton4",9225.0,"xASWpNjz7nip6orFK"
"fischerhemd","NA","No","1800",450.0,"Blue","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","outdoorsy; vacation; work","Yes","For sale","TopsTexTopYshirtsLFischerhemdBlue",5658.0,"tMByLq3jkhDNDB2vu"
"fish-print tee","NA","No","NFS",160.0,"Beige","Yellow","1x1","NA","Fishing Tourney",,"All Year","No","1.0.0","Simple","everyday; comfy","Yes","Not for sale","TopsTexTopTshirtsHFish0",8765.0,"SebBDo7mypSMwQxhL"
"fishing vest","Red","No","1440",360.0,"Red","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopTshirtsHFishing0",3219.0,"RC8hPfezpZdaGwkmy"
"fishing vest","Blue","No","1440",360.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopTshirtsHFishing1",8617.0,"2HBbMgcvJHkp46WyQ"
"fishing vest","Orange","No","1440",360.0,"Orange","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopTshirtsHFishing2",8618.0,"gc4p6ZxvEKhAoraHr"
"fishing vest","Purple","No","1440",360.0,"Purple","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopTshirtsHFishing3",8619.0,"HTpFLAmPhjZkBWEwZ"
"fishing vest","Black","No","1440",360.0,"Black","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopTshirtsHFishing4",8620.0,"SsMk9hPcTALaaqCc2"
"fishing vest","Pink","No","1440",360.0,"Pink","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopTshirtsHFishing5",8621.0,"YeFbuycQnEZPCoYqw"
"fishing vest","Green","No","1440",360.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopTshirtsHFishing6",8622.0,"FZ5eX8LMEnXquex8p"
"fishing vest","Avocado","No","1440",360.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopTshirtsHFishing7",8623.0,"hLEANyFRfjAxPzAMX"
"fitness tank","Mint","No","800",200.0,"Green","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopTshirtsNFitness0",4205.0,"pf3TqdjT25titHKTC"
"fitness tank","Pink","No","800",200.0,"Pink","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopTshirtsNFitness1",8045.0,"zNFW9iSr8vzJzngWo"
"fitness tank","Light blue","No","800",200.0,"Light blue","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopTshirtsNFitness2",8046.0,"EAQWmffPDBgLrwHKa"
"fitness tank","Orange","No","800",200.0,"Orange","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopTshirtsNFitness3",8047.0,"cC2fXHXZt7jELsHC6"
"fitness tank","Black","No","800",200.0,"Black","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopTshirtsNFitness4",8048.0,"9mya7BZEbeBnmXrB9"
"fitness tank","Yellow","No","800",200.0,"Yellow","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopTshirtsNFitness5",8049.0,"rNcc6oPNg5F9rYxET"
"fitness tank","Red","No","800",200.0,"Red","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopTshirtsNFitness6",8050.0,"ycywcxPLS4fxdaWrn"
"fitness tank","Purple","No","800",200.0,"Purple","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Active","outdoorsy; sporty","Yes","For sale","TopsTexTopTshirtsNFitness7",8051.0,"AfSxXnD68W5NzygyT"
