"name","variation","body_title","pattern","pattern_title","diy","body_customize","pattern_customize","kit_cost","buy","sell","color_1","color_2","size","source","source_notes","version","hha_concept_1","hha_concept_2","hha_series","hha_set","interact","tag","outdoor","lighting_type","door_deco","catalog","filename","variant_id","internal_id","unique_entry_id"
"magnetic knife rack","Pop","NA","NA","NA","No","No","No","NA","1400",350.0,"Orange","Colorful","1x1","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","kitchen","shop","None","None","No","Kitchen Things","No","No lighting","No","For sale","FtrKniferackWall_Remake_2_0","2_0",4118.0,"A2WGBqWHo9sA7tp2W"
"mantis-head model","NA","NA","NA","NA","No","No","No","NA","1500",375.0,"Green","Green","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","facility","None","None","None","No","Special Insect","No","No lighting","No","For sale","FtrInsectKamakiriFace","NA",11098.0,"MB6ck2v9T8Y42ZyGR"
"mobile","Hot air balloons","NA","NA","NA","No","No","No","NA","780",195.0,"Colorful","Colorful","1x1.5","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","child's room","fancy","None","None","Yes","Supplies","No","No lighting","No","For sale","FtrMobile_Remake_0_0","0_0",9565.0,"bMEzNi4ZSo3ZPyBnF"
"mobile","Sheep","NA","NA","NA","No","No","No","NA","780",195.0,"Colorful","Colorful","1x1.5","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","child's room","fancy","None","None","Yes","Supplies","No","No lighting","No","For sale","FtrMobile_Remake_1_0","1_0",9565.0,"9JEvGjWQrgL375ycv"
"mobile","Ocean creatures","NA","NA","NA","No","No","No","NA","780",195.0,"Colorful","Colorful","1x1.5","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","child's room","fancy","None","None","Yes","Supplies","No","No lighting","No","For sale","FtrMobile_Remake_2_0","2_0",9565.0,"mB2ar9nB67m6hTm7K"
"mobile","Space","NA","NA","NA","No","No","No","NA","780",195.0,"Colorful","Colorful","1x1.5","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","child's room","fancy","None","None","Yes","Supplies","No","No lighting","No","For sale","FtrMobile_Remake_3_0","3_0",9565.0,"7scDFwtSabzfahkvJ"
"mobile","Gorgeous","NA","NA","NA","No","No","No","NA","780",195.0,"Orange","Gray","1x1.5","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","child's room","fancy","None","None","Yes","Supplies","No","No lighting","No","For sale","FtrMobile_Remake_4_0","4_0",9565.0,"GvgQ3SmQY4yvu8djk"
"Mom's art","Still Life","Art","NA","NA","No","Yes","No","1","NFS",88.0,"Colorful","Brown","1x1","Mom",,"1.0.0","living room","fancy","motherly","None","No","Supplies","No","No lighting","No","Not for sale","FtrMomArt_Remake_0_0","0_0",7139.0,"yo9motrTZdsi62wAq"
"Mom's art","Street with Trees","Art","NA","NA","No","Yes","No","1","NFS",88.0,"Colorful","Beige","1x1","Mom",,"1.0.0","living room","fancy","motherly","None","No","Supplies","No","No lighting","No","Not for sale","FtrMomArt_Remake_1_0","1_0",7139.0,"ngzzKQdyD9zhXaKMF"
"Mom's art","Nostalgia","Art","NA","NA","No","Yes","No","1","NFS",88.0,"White","Black","1x1","Mom",,"1.0.0","living room","fancy","motherly","None","No","Supplies","No","No lighting","No","Not for sale","FtrMomArt_Remake_2_0","2_0",7139.0,"xDMmWCHrvonjL5YGu"
"Mom's art","Angel","Art","NA","NA","No","Yes","No","1","NFS",88.0,"Colorful","Yellow","1x1","Mom",,"1.0.0","living room","fancy","motherly","None","No","Supplies","No","No lighting","No","Not for sale","FtrMomArt_Remake_3_0","3_0",7139.0,"22zuXPgM8uQw7CGeB"
"Mom's art","Sweet Roses","Art","NA","NA","No","Yes","No","1","NFS",88.0,"Colorful","Yellow","1x1","Mom",,"1.0.0","living room","fancy","motherly","None","No","Supplies","No","No lighting","No","Not for sale","FtrMomArt_Remake_4_0","4_0",7139.0,"3CMupS6GdJ9J2jJbt"
"Mom's art","Field of Flowers","Art","NA","NA","No","Yes","No","1","NFS",88.0,"Colorful","White","1x1","Mom",,"1.0.0","living room","fancy","motherly","None","No","Supplies","No","No lighting","No","Not for sale","FtrMomArt_Remake_5_0","5_0",7139.0,"JqDA6bBmadaLF9cDZ"
"Mom's art","Dog","Art","NA","NA","No","Yes","No","1","NFS",88.0,"Colorful","Yellow","1x1","Mom",,"1.0.0","living room","fancy","motherly","None","No","Supplies","No","No lighting","No","Not for sale","FtrMomArt_Remake_6_0","6_0",7139.0,"ihDeH8TdgRtew8tEG"
"Mom's art","Blooming","Art","NA","NA","No","Yes","No","1","NFS",88.0,"Colorful","White","1x1","Mom",,"1.0.0","living room","fancy","motherly","None","No","Supplies","No","No lighting","No","Not for sale","FtrMomArt_Remake_7_0","7_0",7139.0,"nAHXRLWs3Lmpa8aH8"
"Mom's embroidery","Flowers","Design","NA","NA","No","Yes","No","1","NFS",88.0,"Colorful","Yellow","1x1","Mom",,"1.0.0","living room","fancy","motherly","None","No","Supplies","No","No lighting","No","Not for sale","FtrMomEmbroidery_Remake_0_0","0_0",7145.0,"TbXL3d8sfck28KBGM"
"Mom's embroidery","Bird","Design","NA","NA","No","Yes","No","1","NFS",88.0,"Colorful","Orange","1x1","Mom",,"1.0.0","living room","fancy","motherly","None","No","Supplies","No","No lighting","No","Not for sale","FtrMomEmbroidery_Remake_1_0","1_0",7145.0,"Y7DgNiXjdr7YgKCZ8"
"Mom's embroidery","Bouquet","Design","NA","NA","No","Yes","No","1","NFS",88.0,"Colorful","Brown","1x1","Mom",,"1.0.0","living room","fancy","motherly","None","No","Supplies","No","No lighting","No","Not for sale","FtrMomEmbroidery_Remake_2_0","2_0",7145.0,"gQCeqavpxLFdSGund"
"Mom's embroidery","Girl","Design","NA","NA","No","Yes","No","1","NFS",88.0,"Colorful","Pink","1x1","Mom",,"1.0.0","living room","fancy","motherly","None","No","Supplies","No","No lighting","No","Not for sale","FtrMomEmbroidery_Remake_3_0","3_0",7145.0,"y9QqngAQvRFHocS9M"
"Mom's embroidery","Fairy tale","Design","NA","NA","No","Yes","No","1","NFS",88.0,"Colorful","Green","1x1","Mom",,"1.0.0","living room","fancy","motherly","None","No","Supplies","No","No lighting","No","Not for sale","FtrMomEmbroidery_Remake_4_0","4_0",7145.0,"zRXaEpNJJSbKwB5s5"
"Mom's embroidery","Trees","Design","NA","NA","No","Yes","No","1","NFS",88.0,"Colorful","Brown","1x1","Mom",,"1.0.0","living room","fancy","motherly","None","No","Supplies","No","No lighting","No","Not for sale","FtrMomEmbroidery_Remake_5_0","5_0",7145.0,"CAY2n7EhQSME2AnSh"
"mounted black bass","NA","NA","NA","NA","No","No","No","NA","1300",325.0,"Green","Beige","1x0.5","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","ocean","facility","None","None","No","Special Fish","No","No lighting","No","For sale","FtrFishBlackbassWall","NA",11127.0,"Qavtu3AuS8rgdNTEj"
"mounted blue marlin","NA","NA","NA","NA","No","No","No","NA","5000",1250.0,"Blue","Gray","2x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","ocean","facility","None","None","No","Special Fish","No","No lighting","No","For sale","FtrFishKajikiWall","NA",11128.0,"2aHZtZ6kJewzjcPft"
"mum wreath","NA","NA","NA","NA","Yes","No","No","NA","NFS",720.0,"Yellow","White","1x1","Crafting",,"1.0.0","fancy","None","flowers","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathMum","NA",5467.0,"R39eBwKXSm8iPLupv"
"mushroom wreath","NA","NA","NA","NA","Yes","No","No","NA","NFS",1500.0,"Beige","Brown","1x1","Crafting",,"1.0.0","garden","None","mush","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathMushroom","NA",4726.0,"hEi3Kjr3joNZ9372X"
"natural mum wreath","NA","NA","NA","NA","Yes","No","No","NA","NFS",4800.0,"Green","Green","1x1","Crafting",,"1.0.0","fancy","None","flowers","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathMumRare","NA",5768.0,"JApYT62qXnRJdrN6E"
"orange wall-mounted clock","Orange","Fruit type","NA","NA","Yes","Yes","No","3","NFS",2240.0,"Orange","Orange","1x1","Crafting",,"1.0.0","fancy","None","fruits","orange","Yes","Clock","No","No lighting","No","Not for sale","FtrFruitsClockW_Remake_0_0","0_0",3976.0,"DDTj9pSTogxWWT7xE"
"orange wall-mounted clock","Blood orange","Fruit type","NA","NA","Yes","Yes","No","3","NFS",2240.0,"Red","Red","1x1","Crafting",,"1.0.0","fancy","None","fruits","orange","Yes","Clock","No","No lighting","No","Not for sale","FtrFruitsClockW_Remake_1_0","1_0",3976.0,"r8wSzngNjYkGQ8qgv"
"ornament mobile","Colorful","Color","NA","NA","Yes","Yes","No","1","NFS",340.0,"Colorful","Brown","1x1","Crafting",,"1.0.0","party","fancy","festive","None","Yes","Seasonal Decor","No","No lighting","No","Not for sale","FtrOrnamentMobile_Remake_0_0","0_0",6818.0,"EBJQx6sRmZMZMLpKr"
"ornament mobile","Blue","Color","NA","NA","Yes","Yes","No","1","NFS",340.0,"Blue","Gray","1x1","Crafting",,"1.0.0","party","fancy","festive","None","Yes","Seasonal Decor","No","No lighting","No","Not for sale","FtrOrnamentMobile_Remake_1_0","1_0",6818.0,"MHGi8BfRedg39mzoF"
"ornament mobile","Red","Color","NA","NA","Yes","Yes","No","1","NFS",340.0,"Red","White","1x1","Crafting",,"1.0.0","party","fancy","festive","None","Yes","Seasonal Decor","No","No lighting","No","Not for sale","FtrOrnamentMobile_Remake_2_0","2_0",6818.0,"sHPGXufduxR9NqX45"
"ornament mobile","Pink","Color","NA","NA","Yes","Yes","No","1","NFS",340.0,"Pink","Pink","1x1","Crafting",,"1.0.0","party","fancy","festive","None","Yes","Seasonal Decor","No","No lighting","No","Not for sale","FtrOrnamentMobile_Remake_3_0","3_0",6818.0,"gkS5B5jzA6kEWjtXe"
"ornament mobile","Gold","Color","NA","NA","Yes","Yes","No","1","NFS",340.0,"Yellow","Brown","1x1","Crafting",,"1.0.0","party","fancy","festive","None","Yes","Seasonal Decor","No","No lighting","No","Not for sale","FtrOrnamentMobile_Remake_4_0","4_0",6818.0,"nnXoHWxC58s7Q27MW"
"ornament mobile","White","Color","NA","NA","Yes","Yes","No","1","NFS",340.0,"White","Gray","1x1","Crafting",,"1.0.0","party","fancy","festive","None","Yes","Seasonal Decor","No","No lighting","No","Not for sale","FtrOrnamentMobile_Remake_5_0","5_0",6818.0,"beNExeXHRdJYaqwhQ"
"ornament wreath","Blue","Color","NA","NA","Yes","Yes","No","1","NFS",800.0,"Light blue","Blue","1x1","Crafting",,"1.0.0","fancy","None","festive","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathOrnament_Remake_0_0","0_0",4377.0,"wedAF6DvCg9onv4o9"
"ornament wreath","Gold","Color","NA","NA","Yes","Yes","No","1","NFS",800.0,"Yellow","Orange","1x1","Crafting",,"1.0.0","fancy","None","festive","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathOrnament_Remake_1_0","1_0",4377.0,"B75wAEeCnxH8NAkt9"
"ornament wreath","Silver","Color","NA","NA","Yes","Yes","No","1","NFS",800.0,"Gray","White","1x1","Crafting",,"1.0.0","fancy","None","festive","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathOrnament_Remake_2_0","2_0",4377.0,"oFrZjY3NNn4HLxPKp"
"ornament wreath","Green","Color","NA","NA","Yes","Yes","No","1","NFS",800.0,"Green","Yellow","1x1","Crafting",,"1.0.0","fancy","None","festive","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathOrnament_Remake_3_0","3_0",4377.0,"o9zcqpWGMChmaZNJp"
"ornament wreath","Red","Color","NA","NA","Yes","Yes","No","1","NFS",800.0,"Red","Yellow","1x1","Crafting",,"1.0.0","fancy","None","festive","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathOrnament_Remake_4_0","4_0",4377.0,"yfrb7vi54SQFStvAH"
"ornament wreath","Light green","Color","NA","NA","Yes","Yes","No","1","NFS",800.0,"Green","Gray","1x1","Crafting",,"1.0.0","fancy","None","festive","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathOrnament_Remake_5_0","5_0",4377.0,"g4BCy9jW7uSG7PwJk"
"ornament wreath","Pink","Color","NA","NA","Yes","Yes","No","1","NFS",800.0,"Pink","Purple","1x1","Crafting",,"1.0.0","fancy","None","festive","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathOrnament_Remake_6_0","6_0",4377.0,"KJdyk9hgYsFdzrwbh"
"ornament wreath","Purple","Color","NA","NA","Yes","Yes","No","1","NFS",800.0,"Purple","Gray","1x1","Crafting",,"1.0.0","fancy","None","festive","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathOrnament_Remake_7_0","7_0",4377.0,"cZM7xNG3ZNjSQ98sF"
"pansy wreath","NA","NA","NA","NA","Yes","No","No","NA","NFS",720.0,"Red","Yellow","1x1","Crafting",,"1.0.0","fancy","None","flowers","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathPansy","NA",5466.0,"EXzBc9g6GJCzBEfSq"
"party garland","Colorful","NA","NA","NA","No","No","No","NA","650",162.0,"Colorful","Colorful","2x1","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","party","fancy","None","None","No","Seasonal Decor","No","No lighting","No","For sale","FtrPartydecorationWall_Remake_0_0","0_0",4077.0,"Fhbeq58ZicAdCR5DF"
"party garland","Pastel","NA","NA","NA","No","No","No","NA","650",162.0,"Colorful","Colorful","2x1","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","party","fancy","None","None","No","Seasonal Decor","No","No lighting","No","For sale","FtrPartydecorationWall_Remake_1_0","1_0",4077.0,"Ses2wMLx4htuB5xAe"
"party garland","Boating stripes","NA","NA","NA","No","No","No","NA","650",162.0,"Light blue","White","2x1","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","party","fancy","None","None","No","Seasonal Decor","No","No lighting","No","For sale","FtrPartydecorationWall_Remake_2_0","2_0",4077.0,"5QreLwE762koi732M"
"party garland","Orange & black","NA","NA","NA","No","No","No","NA","650",162.0,"Orange","Black","2x1","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","party","fancy","None","None","No","Seasonal Decor","No","No lighting","No","For sale","FtrPartydecorationWall_Remake_3_0","3_0",4077.0,"Yeg449pjrisRJ3FZE"
"party garland","Pop","NA","NA","NA","No","No","No","NA","650",162.0,"Green","Red","2x1","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","party","fancy","None","None","No","Seasonal Decor","No","No lighting","No","For sale","FtrPartydecorationWall_Remake_4_0","4_0",4077.0,"B4Dib3e8XPEKr5An8"
"party garland","Gorgeous","NA","NA","NA","No","No","No","NA","650",162.0,"Black","Brown","2x1","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","party","fancy","None","None","No","Seasonal Decor","No","No lighting","No","For sale","FtrPartydecorationWall_Remake_5_0","5_0",4077.0,"5gYwyrjAM92JqXyRw"
"paw-print doorplate","Light wood","Color","NA","NA","Yes","Yes","No","1","NFS",360.0,"Beige","Brown","1x1","Crafting",,"1.0.0","living room","fancy","None","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentPaw_Remake_0_0","0_0",5716.0,"YJFWZqk6NSWXvi32P"
"paw-print doorplate","Light blue","Color","NA","NA","Yes","Yes","No","1","NFS",360.0,"Light blue","Orange","1x1","Crafting",,"1.0.0","living room","fancy","None","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentPaw_Remake_1_0","1_0",5716.0,"eWhqRZXwwpGXxR3gk"
"paw-print doorplate","Dark gray","Color","NA","NA","Yes","Yes","No","1","NFS",360.0,"Black","Beige","1x1","Crafting",,"1.0.0","living room","fancy","None","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentPaw_Remake_2_0","2_0",5716.0,"Kb3kptxiEb87n3c4u"
"paw-print doorplate","Natural wood","Color","NA","NA","Yes","Yes","No","1","NFS",360.0,"Orange","Beige","1x1","Crafting",,"1.0.0","living room","fancy","None","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentPaw_Remake_3_0","3_0",5716.0,"bYzfAQH3gdmkTL9YW"
"paw-print doorplate","Dark brown","Color","NA","NA","Yes","Yes","No","1","NFS",360.0,"Brown","Beige","1x1","Crafting",,"1.0.0","living room","fancy","None","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentPaw_Remake_4_0","4_0",5716.0,"FHQdg7w2wowNRh2F4"
"paw-print doorplate","White","Color","NA","NA","Yes","Yes","No","1","NFS",360.0,"White","Orange","1x1","Crafting",,"1.0.0","living room","fancy","None","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentPaw_Remake_5_0","5_0",5716.0,"RpPspmpZK9bdKoGCm"
"paw-print doorplate","Blue","Color","NA","NA","Yes","Yes","No","1","NFS",360.0,"Light blue","Blue","1x1","Crafting",,"1.0.0","living room","fancy","None","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentPaw_Remake_6_0","6_0",5716.0,"h96G9rCmkyYpRkAaG"
"paw-print doorplate","Pink","Color","NA","NA","Yes","Yes","No","1","NFS",360.0,"Pink","Brown","1x1","Crafting",,"1.0.0","living room","fancy","None","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentPaw_Remake_7_0","7_0",5716.0,"FnitPJwG22eLExMuu"
"pendulum clock","NA","NA","NA","NA","No","No","No","NA","1900",475.0,"Brown","White","1x1","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","living room","None","None","None","Yes","Clock","No","No lighting","No","For sale","FtrClockPendulumWall","NA",4106.0,"AeMuWFZaRaHBTpMD2"
"pennant","Sports","NA","NA","NA","No","No","No","NA","1300",325.0,"Orange","Blue","2x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","child's room","None","None","No","Shop","No","No lighting","No","For sale","FtrPennant_Remake_0_0","0_0",3818.0,"LApzuZ9kvqby5KbBH"
