"name","variation","diy","buy","sell","color_1","color_2","size","source","source_notes","seasonal_availability","mannequin_piece","version","style","label_themes","villager_equippable","catalog","primary_shape","secondary_shape","filename","internal_id","unique_entry_id"
"flight-crew uniform","Light blue","No","2800",700.0,"Light blue","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; work","Yes","For sale","Box","L","TopsTexOnepieceBoxLAttendant2",8113.0,"pvNS2EcEsB3cTsAwF"
"flight-crew uniform","Red","No","2800",700.0,"Red","Purple","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; work","Yes","For sale","Box","L","TopsTexOnepieceBoxLAttendant3",8114.0,"scASLxpmELwzkQXHN"
"flight-crew uniform","Gray","No","2800",700.0,"Gray","Pink","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; work","Yes","For sale","Box","L","TopsTexOnepieceBoxLAttendant4",8115.0,"vw8WiwNvirXPwesTN"
"floral lace dress","Light blue","No","1820",455.0,"Light blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Elegant","everyday; fairy tale; formal; party; vacation","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHLace0",4570.0,"evjYmRPZqWdRpmThk"
"floral lace dress","Pink","No","1820",455.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Elegant","everyday; fairy tale; formal; party; vacation","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHLace1",8890.0,"odZLSTG8RJTcxpu6E"
"floral lace dress","Blue","No","1820",455.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Elegant","everyday; fairy tale; formal; party; vacation","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHLace2",8891.0,"FqZyR5HGhPq2AEGyF"
"floral lace dress","Ruby red","No","1820",455.0,"Red","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Elegant","everyday; fairy tale; formal; party; vacation","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHLace3",8892.0,"8L4dvRKptotE7gdxj"
"floral lace dress","Orange","No","1820",455.0,"Orange","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Elegant","everyday; fairy tale; formal; party; vacation","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHLace4",8893.0,"fKuxtatGv9xEfryQ5"
"floral lace dress","Green","No","1820",455.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Elegant","everyday; fairy tale; formal; party; vacation","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHLace5",8894.0,"4kS6A4A88ZJMhB3u3"
"floral lace dress","Purple","No","1820",455.0,"Purple","Purple","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Elegant","everyday; fairy tale; formal; party; vacation","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHLace6",8895.0,"vvN3Bs54rC6ZNq56i"
"floral lace dress","Black","No","1820",455.0,"Black","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Elegant","everyday; fairy tale; formal; party; vacation","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHLace7",8896.0,"wkfGoALjtCtBcbfaR"
"flower-print dress","Pink","No","1200",300.0,"Pink","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday; fairy tale","Yes","For sale","A-line","H","TopsTexOnepieceAlineHOneflower0",6901.0,"zD4SJ7ZeqisPHFnGb"
"flower-print dress","Green","No","1200",300.0,"Green","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday; fairy tale","Yes","For sale","A-line","H","TopsTexOnepieceAlineHOneflower1",8820.0,"gRio72nyvztncmHDD"
"folk-dance outfit","Red","No","2520",630.0,"Red","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","everyday; formal","Yes","For sale","Overall","L","TopsTexOnepieceOverallLVolendam",4603.0,"nwb9oDkZTkcwHwPhh"
"forest-print dress","Green","No","1540",385.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday","Yes","For sale","Box","L","TopsTexOnepieceBoxLForest0",4584.0,"YuDX3pDyntJoSygRk"
"forest-print dress","Brown","No","1540",385.0,"Brown","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday","Yes","For sale","Box","L","TopsTexOnepieceBoxLForest1",8811.0,"pT3QQGBndyDWtPz6i"
"forest-print dress","Purple","No","1540",385.0,"Purple","Purple","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday","Yes","For sale","Box","L","TopsTexOnepieceBoxLForest2",8812.0,"gEobWES8mfqEv9adb"
"forest-print dress","Pink","No","1540",385.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday","Yes","For sale","Box","L","TopsTexOnepieceBoxLForest3",8813.0,"uQp4GSxZkS38NJ9Hm"
"forest-print dress","Pale blue","No","1540",385.0,"Light blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday","Yes","For sale","Box","L","TopsTexOnepieceBoxLForest4",8814.0,"kH62QTqsabXwRf84G"
"frilly dress","Pink","No","2000",500.0,"Pink","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday; fairy tale","Yes","For sale","A-long","L","TopsTexOnepieceAlongLFrilled0",4403.0,"TjuH6xMfvF2dC26NR"
"frilly dress","Brown","No","2000",500.0,"Orange","Brown","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday; fairy tale","Yes","For sale","A-long","L","TopsTexOnepieceAlongLFrilled1",8590.0,"TmDWHFhycEhqcAgcw"
"frilly dress","Green","No","2000",500.0,"Green","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday; fairy tale","Yes","For sale","A-long","L","TopsTexOnepieceAlongLFrilled2",8591.0,"nbC3cYEsxLxh8oDTJ"
"frilly dress","Yellow","No","2000",500.0,"Yellow","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday; fairy tale","Yes","For sale","A-long","L","TopsTexOnepieceAlongLFrilled3",8592.0,"qT9e9t7WieFbMeQ55"
"frog costume","Green","No","1700",425.0,"Green","Beige","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","fairy tale; party; theatrical","Yes","For sale","Overall","L","TopsTexOnepieceOverallLFrog0",3421.0,"96hjFabuNJPfwufhv"
"frog costume","Blue","No","1700",425.0,"Light blue","Beige","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","fairy tale; party; theatrical","Yes","For sale","Overall","L","TopsTexOnepieceOverallLFrog1",9631.0,"gojukbxJzYMWG2PeS"
"frog costume","Red","No","1700",425.0,"Red","Beige","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","fairy tale; party; theatrical","Yes","For sale","Overall","L","TopsTexOnepieceOverallLFrog2",9632.0,"ns5afLFAmCRj7NCnP"
"frog costume","Yellow","No","1700",425.0,"Yellow","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","fairy tale; party; theatrical","Yes","For sale","Overall","L","TopsTexOnepieceOverallLFrog3",9633.0,"Dxo2qiLk68B8BJ3o3"
"frugal dress","Brown","No","490",122.0,"Brown","Beige","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","fairy tale; goth","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHSimple0",4344.0,"iqS7fs52iRN49C6Zz"
"frugal dress","Green","No","490",122.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","fairy tale; goth","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHSimple1",8138.0,"4SpzWnCi2d4sBhCkD"
"frugal dress","Blue-gray","No","490",122.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","fairy tale; goth","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHSimple2",8139.0,"tRwhCEhe6TH5xHmPR"
"frugal outfit","Brown","No","450",112.0,"Beige","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","fairy tale; goth","Yes","For sale","Overall","L","TopsTexOnepieceOverallLSimple0",4345.0,"axHynZ7BLWNNcgHN8"
"frugal outfit","Green","No","450",112.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","fairy tale; goth","Yes","For sale","Overall","L","TopsTexOnepieceOverallLSimple1",8140.0,"MuRupTuKJ4ymea3do"
"frugal outfit","Blue-gray","No","450",112.0,"Light blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","fairy tale; goth","Yes","For sale","Overall","L","TopsTexOnepieceOverallLSimple2",8141.0,"KuJ4JEtGWPbMAWnTr"
"full-body tights","Black","No","1120",280.0,"Black","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","party; theatrical","Yes","For sale","Overall","L","TopsTexOnepieceOverallLTights0",4324.0,"enJmNLTGbhBKsx7cF"
"full-body tights","White","No","1120",280.0,"White","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","party; theatrical","Yes","For sale","Overall","L","TopsTexOnepieceOverallLTights1",8640.0,"CgsoAjBtDTaxtLqom"
"full-body tights","Red","No","1120",280.0,"Red","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","party; theatrical","Yes","For sale","Overall","L","TopsTexOnepieceOverallLTights2",8641.0,"istaXcvAnaLWFnwA5"
"full-body tights","Blue","No","1120",280.0,"Blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","party; theatrical","Yes","For sale","Overall","L","TopsTexOnepieceOverallLTights3",8642.0,"t5zLjCTg6tS7qiqZC"
"full-body tights","Green","No","1120",280.0,"Green","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","party; theatrical","Yes","For sale","Overall","L","TopsTexOnepieceOverallLTights4",8643.0,"Rvfm2rhgDgyG8GRFn"
"full-body tights","Pink","No","1120",280.0,"Pink","Pink","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","party; theatrical","Yes","For sale","Overall","L","TopsTexOnepieceOverallLTights5",8644.0,"PWxtSro54cfycACjZ"
"full-body tights","Gold","No","1120",280.0,"Yellow","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","party; theatrical","Yes","For sale","Overall","L","TopsTexOnepieceOverallLTights6",8645.0,"uqKYZgq7KKKyqM7Ey"
"full-body tights","Silver","No","1120",280.0,"Gray","Gray","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","party; theatrical","Yes","For sale","Overall","L","TopsTexOnepieceOverallLTights7",8646.0,"mZzW5ihKEoyW8Ayvn"
"full-length dress with pearls","Black","No","2600",650.0,"Black","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","fairy tale; formal; party; theatrical","Yes","For sale","A-long","N","TopsTexOnepieceAlongNPearl0",4341.0,"XK73gNuNxMrK4r3tP"
"full-length dress with pearls","Berry red","No","2600",650.0,"Red","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","fairy tale; formal; party; theatrical","Yes","For sale","A-long","N","TopsTexOnepieceAlongNPearl1",7938.0,"Bpts3RECjRv67vk5m"
"full-length dress with pearls","Beige","No","2600",650.0,"Beige","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","fairy tale; formal; party; theatrical","Yes","For sale","A-long","N","TopsTexOnepieceAlongNPearl2",7939.0,"e6uEiKgJ4FM7yAKv2"
"full-length dress with pearls","Green","No","2600",650.0,"Green","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","fairy tale; formal; party; theatrical","Yes","For sale","A-long","N","TopsTexOnepieceAlongNPearl3",7940.0,"HtgALYCySNopuvbN6"
"gizzard-shad-sushi costume","White","No","1440",360.0,"Gray","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","party; theatrical","Yes","For sale","Rib","N","TopsTexOnepieceRibNKohada",5616.0,"bfCHo6Wy2KcAZm6Qu"
"gold armor","Gold","Yes","NFS",80000.0,"Yellow","Yellow","1x1","Crafting",,"All Year","No","1.0.0","Gorgeous","fairy tale; goth","Yes","Not for sale","Overall","L","TopsTexOnepieceOverallLPlatearmorGold",4590.0,"8ioR3SX42LC2J8ynE"
"grape dress","Purple","No","1500",375.0,"Purple","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","fairy tale; party; theatrical","Yes","For sale","A-line","N","TopsTexOnepieceAlineNGrape",3290.0,"TFKThthRR4ZDcrqCH"
"gumdrop dress","Pop","No","1800",450.0,"Pink","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday; fairy tale","Yes","For sale","A-line","H","TopsTexOnepieceAlineHPolkadotSpring0",2686.0,"nfEMKJTGkf7jxYrh9"
"gumdrop dress","Cool","No","1800",450.0,"Purple","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday; fairy tale","Yes","For sale","A-line","H","TopsTexOnepieceAlineHPolkadotSpring1",8805.0,"78998feJq4jYZHkXn"
"hakama","Plum","No","3180",795.0,"Purple","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; party","Yes","For sale","Kimono","L","TopsTexOnepieceKimonoLHakama0",4319.0,"tje8TGkCbdfHJWGE6"
"hakama","Green","No","3180",795.0,"Green","Purple","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; party","Yes","For sale","Kimono","L","TopsTexOnepieceKimonoLHakama1",8982.0,"kvPAiEgoLN8nZFChP"
"hakama","Dark blue","No","3180",795.0,"Blue","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; party","Yes","For sale","Kimono","L","TopsTexOnepieceKimonoLHakama2",8983.0,"T3fRzhvCTyCKH5zdf"
"hakama with crest","Black","No","4800",1200.0,"Black","Gray","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","formal; party","Yes","For sale","Kimono","L","TopsTexOnepieceKimonoLCrested0",9835.0,"NtFPakwc7K4MNEXzQ"
"hibiscus muumuu","Red","No","1800",450.0,"Red","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","comfy; vacation","Yes","For sale","A-line","N","TopsTexOnepieceAlineNHibiscus0",8189.0,"LmhxLfXydrFNkyh3v"
"hibiscus muumuu","Yellow","No","1800",450.0,"Yellow","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","comfy; vacation","Yes","For sale","A-line","N","TopsTexOnepieceAlineNHibiscus1",12103.0,"87nfxQXQreB65eFwa"
"hibiscus muumuu","Pink","No","1800",450.0,"Pink","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","Yes","1.0.0","Cute","comfy; vacation","Yes","For sale","A-line","N","TopsTexOnepieceAlineNHibiscus2",12104.0,"K5qqw38rfWufzdcW4"
"hot-dog costume","Mustard","No","1280",320.0,"Red","Orange","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","party; theatrical","Yes","For sale","Rib","H","TopsTexOnepieceRibNHotdogMustard",5287.0,"z4PpfeQYGSbi6YZXt"
"house-print dress","White","No","1600",400.0,"Light blue","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday; fairy tale","Yes","For sale","Box","L","TopsTexOnepieceBoxLHouse0",4579.0,"rbCoHbPTmoGX9aP89"
"house-print dress","Yellow","No","1600",400.0,"Yellow","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday; fairy tale","Yes","For sale","Box","L","TopsTexOnepieceBoxLHouse1",8810.0,"vutzNp7Anw5MFbQDD"
"ice-hockey uniform","White & red","No","2640",660.0,"White","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","sporty; work","Yes","For sale","Salopette","L","TopsTexOnepieceSalopetteLHockey0",5831.0,"umRb3eFQB4WBY9YnT"
"ice-hockey uniform","White & blue","No","2640",660.0,"White","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","sporty; work","Yes","For sale","Salopette","L","TopsTexOnepieceSalopetteLHockey1",9405.0,"cZL9BaGKiszRoaZK4"
"ice-hockey uniform","Berry red","No","2640",660.0,"Red","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","sporty; work","Yes","For sale","Salopette","L","TopsTexOnepieceSalopetteLHockey2",9406.0,"iobthBmR3yRsnZx3q"
"ice-hockey uniform","Blue","No","2640",660.0,"Blue","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","sporty; work","Yes","For sale","Salopette","L","TopsTexOnepieceSalopetteLHockey3",9407.0,"CWixe8YpqhSihyRLn"
"ice-hockey uniform","Green","No","2640",660.0,"Green","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Active","sporty; work","Yes","For sale","Salopette","L","TopsTexOnepieceSalopetteLHockey4",9408.0,"XjBtYwmwc5hJEHLAR"
